,unnamed,Text,label,intensity
4291,4291, Watch this amazing live.ly broadcast by flydudern,joy,0.538
4292,4292," PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the",joy,0.537
4293,4293," Just watched Django Unchained, Other people may frown, but I titter in delight!",joy,0.536
4294,4294, My future must be bright,joy,0.536
4295,4295," She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~'",joy,0.534
4296,4296, Watch this amazing live.ly broadcast by elise_awsome_11,joy,0.533
4297,4297, Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown,joy,0.522
4298,4298," On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away",joy,0.521
4299,4299, Watch this amazing live.ly broadcast by paulzimmer,joy,0.521
4300,4300," yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will",joy,0.521
4301,4301, Watch this amazing live.ly broadcast by swagrman_fan,joy,0.521
4302,4302," Vacation wise, Egypt offers great places, amazing scenery, bright skies and good weather at a very good and affordable price for",joy,0.521
4303,4303, Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right,joy,0.521
4304,4304, Watch this amazing live.ly broadcast by kaylaaa_sartorious,joy,0.521
4305,4305, 15 minutes of yoga to your breakfast routine will change your day,joy,0.521
4306,4306, Watch this amazing live.ly broadcast by jaredhorgan,joy,0.521
4307,4307," Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything.",joy,0.521
4308,4308, Every single problem we ever face can be solved with a nice blend patience and,joy,0.521
4309,4309, Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks LifeTeen for changing my life!,joy,0.521
4310,4310," Accept the challenges, So that you may feel the exhilaration of victory. TOMIHO IpaglabanMo",joy,0.521
4311,4311, BattleSmitten other begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so,joy,0.521
4312,4312, Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...,joy,0.521
4313,4313, Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since,joy,0.521
4314,4314, It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the,joy,0.52
4315,4315," Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing",joy,0.52
4316,4316, Accept the challenges so that you can feel the exhilaration of,joy,0.52
4317,4317," Another joyful encounter in Tribez Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and",joy,0.52
4318,4318, bodwell_james did it not just enliven your,joy,0.52
4319,4319, A 'non-permissive environment' is also called a 'battleground' -,joy,0.52
4320,4320," samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will",joy,0.52
4321,4321, sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops!,joy,0.52
4322,4322, BertGatti not had much to cheer about you see,joy,0.52
4323,4323, Watch this amazing live.ly broadcast by haythatjamile8,joy,0.519
4324,4324," It's not that the man did not know how to juggle, he just didn't have the balls to do it.",joy,0.519
4325,4325, kevinmenzel annual reminder that i don't care and will cheerfully eat anything so,joy,0.519
4326,4326, Watch this amazing live.ly broadcast by huntermcaseyy,joy,0.519
4327,4327," gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty",joy,0.519
4328,4328, Watch this amazing live.ly broadcast by izzybuzy365,joy,0.51
4329,4329, __PeterPanda yes bro it's actually,joy,0.509
4330,4330, - the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batmanâ€™s,joy,0.5
4331,4331, RobRiggle joelmchale NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a,joy,0.5
4332,4332, ardit_haliti I'm so gutted. I loved her cheery,joy,0.5
4333,4333, When you're prof suggest Pharrell and William James may be unlikely dialogue partners and then plays the video,joy,0.5
4334,4334," The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a",joy,0.5
4335,4335, Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up.,joy,0.5
4336,4336," ClaireBlair27 See, that's how you and Michelle are so",joy,0.5
4337,4337, Watch this amazing live.ly broadcast by brooke_bridges,joy,0.5
4338,4338, MSNBC 's Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence,joy,0.5
4339,4339, Accept the challenges so that you can feel the exhilaration of victory.' - George S.,joy,0.5
4340,4340, promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful,joy,0.5
4341,4341, biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him,joy,0.5
4342,4342, Why have I only just started watching glee this week I am now addicted,joy,0.5
4343,4343, I aspire to have Val's self confidence and optimism tbh,joy,0.5
4344,4344," I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait",joy,0.5
4345,4345," bijayjanand It's not just a treat for viewers to watch u as janak, it's simply a treat for our soul, mind, thoughts. respect",joy,0.5
4346,4346, Just now we were rejoicing that we finally won a match the draw just revealed that we are facing city next. This life,joy,0.5
4347,4347, AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile.,joy,0.5
4348,4348," Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful?",joy,0.5
4349,4349, Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.,joy,0.5
4350,4350, Watch this amazing live.ly broadcast by katyy.mae,joy,0.5
4351,4351, Watch this amazing live.ly broadcast by hannah..mccloud,joy,0.5
4352,4352, What if.... the Metro LRT went over the Walterdale?!?!,joy,0.5
4353,4353, DailyMailCeleb KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!,joy,0.5
4354,4354, Watch this amazing live.ly broadcast by kana_blender,joy,0.5
4355,4355, TiburonChamber plus a hearty pour of by,joy,0.5
4356,4356, u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in,joy,0.5
4357,4357," carysmithwriter Maria_Savva RealRockAndRoll We're the least known band in the World, but so glad you asked",joy,0.5
4358,4358, about our is our greatest the about ur,joy,0.494
4359,4359," nw_autonate *She held the back of his skull, smiling into the",joy,0.483
4360,4360, Watch this amazing live.ly broadcast by ittzdevin,joy,0.483
4361,4361, Watch this amazing live.ly broadcast by __.mila.__,joy,0.482
4362,4362, Watch this amazing live.ly broadcast by swagrman_fan,joy,0.481
4363,4363, A4 Just go outside (or to the gym hall) and play!,joy,0.481
4364,4364, it was both lively lovely crumblepie15 buryprofs DittoBistro,joy,0.48
4365,4365, jessbr0ughton don't be shy next time! We're a cheery bunch. :) Sam.,joy,0.48
4366,4366," To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in",joy,0.48
4367,4367," Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after",joy,0.48
4368,4368, It has been medically proven that laughter is an effective pain,joy,0.48
4369,4369, ashleynwinters I don't like the statement but I love the,joy,0.48
4370,4370, I've got some new pens to break in. Name an animated series and I'll draw you in that style,joy,0.48
4371,4371, felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for,joy,0.48
4372,4372, UKLittleKitchen Defo a hearty root veg gratin. Nice comfort food as Autumn kicks,joy,0.48
4373,4373, Corsair those sparkling looks like a gay vampire,joy,0.48
4374,4374," Yahweh your God is among you, a warrior who saves. He will rejoice over you with",joy,0.48
4375,4375, Watch this amazing live.ly broadcast by jaredhorgan,joy,0.48
4376,4376, Always doing the EmotionalHedgeâ„¢ w I'm elated about start. Have I mentioned I'm on TAMU,joy,0.48
4377,4377, Watch this amazing live.ly broadcast by thebrandonrobert,joy,0.48
4378,4378, Watch this amazing live.ly broadcast by broitzmax,joy,0.48
4379,4379, Relive Vegas' heyday with Rat Pack,joy,0.48
4380,4380, I wish there was a version of ShawnMendes Stitches. GLEEonFOX,joy,0.48
4381,4381, i fix a clever ritual to make you feel,joy,0.48
4382,4382, Panda eyed jaunty after watching jaws until,joy,0.48
4383,4383, Watch this amazing live.ly broadcast by broitzmax,joy,0.48
4384,4384, A cheerful heart is an unending banquet.-Â Proverbs (Mishle),joy,0.48
4385,4385," Anyone know how the did today? The mood here seems strangely jubilant! As Meatloaf says, 2 out of 3 ain't bad, unless you win",joy,0.48
4386,4386, DailyMailCeleb KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!,joy,0.479
4387,4387, My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast',joy,0.479
4388,4388," Quote_Soup: Be happy not because everything is good, but because you can see the good side of",joy,0.479
4389,4389," repentance, and trusting in Christ. It is lowly and painful, but it is also joyous, peaceful, and absolutely glorious.",joy,0.479
4390,4390, Watch this amazing live.ly broadcast by brooks_swaggysquad,joy,0.479
4391,4391, AQpk which was worse than expected and hilarious too. no one will even,joy,0.479
4392,4392, Watch this amazing live.ly broadcast by matt.boss,joy,0.479
4393,4393, Queen Bey will be smiling over sixth this,joy,0.479
4394,4394," carysmithwriter Maria_Savva RealRockAndRoll We're the least known band in the World, but so glad you asked",joy,0.479
4395,4395, RapeseedOilFans Who nose where those scent roses went To a spot in the Orient Mummified In rapeseed oil fried Eating drinking,joy,0.479
4396,4396," When something makes you excited, terrified, thrilled, nervous, elated like you've been kicked in the guts all at once. Need word for",joy,0.479
4397,4397," Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least",joy,0.479
4398,4398, LoriAlan1 Seriously. Digging those,joy,0.479
4399,4399, FullTimeDEVILS Memphis looking bright. Rojo looking like,joy,0.473
4400,4400, ESPNLosAngeles best segment so far by marcelluswiley Kdubblive,joy,0.468
4401,4401, Taguchi engineering fashionable hale and hearty little game optimization:,joy,0.462
4402,4402, Watch this amazing live.ly broadcast by arbitraryvlog,joy,0.462
4403,4403," Update: I have yet to hang out with MisElizaJane, but I'm still hopeful!",joy,0.462
4404,4404, aradsliff don't know I'm from nj we are the worst on purpose.,joy,0.462
4405,4405, *ZETH voice*: Hit The Target (holds up upside down cheering,joy,0.462
4406,4406, Benefit out exhilaration called online backing off:,joy,0.462
4407,4407, Optimism leads to success. - Bill Kerr Coach__Kerr,joy,0.46
4408,4408," AphoticSanguine â€”but be a little playful. He hesitantly pulls away, just enough so he could get words out, lips brushing",joy,0.46
4409,4409," â€œWhen we give cheerfully and accept gratefully, everyone is blessed.â€â€•Maya",joy,0.46
4410,4410, LoriAlan1 Seriously. Digging those eyebrows.,joy,0.46
4411,4411, me taking a picture by myself: *awkward smile* me on picture day: *awkward smile* conclusion: stop smiling ;'(,joy,0.46
4412,4412," Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything.",joy,0.46
4413,4413, Watch this amazing live.ly broadcast by rosannahill,joy,0.459
4414,4414, I assume that people pick up on my joviality coz I lol a lot but it's just not working. Maybe I need to get heavy handed with emoticons?,joy,0.458
4415,4415, Your lion's heart Will protect you under stormy skies And I will always be listening for your laughter and your,joy,0.458
4416,4416, LPDonovan this is why I think his pre prepped debate answers have the potential for,joy,0.458
4417,4417, Watch this amazing live.ly broadcast by __.mila.__,joy,0.458
4418,4418, Watch this amazing live.ly broadcast by mrgummyking,joy,0.458
4419,4419," To all who follow me, whether we've ever talked or not hope you have a joyous life.",joy,0.458
4420,4420," Whether you are rejoicing or fighting back tears, God wants to share the moment with",joy,0.458
4421,4421, Watch this amazing live.ly broadcast by thebrandonrobert,joy,0.458
4422,4422, Watch this amazing live.ly broadcast by its.finfin,joy,0.458
4423,4423, thetwattickla NottRihanna lol no it's sparkling,joy,0.458
4424,4424, DipstickDipper 'It's alright!' She said cheerfully trying to make the moment,joy,0.458
4425,4425, rosyIipH glee glee glee glee gLEE GLEE i LOST LOST LOST lowe,joy,0.458
4426,4426, Watch this amazing live.ly broadcast by evanhufferd,joy,0.452
4427,4427, Watch this amazing live.ly broadcast by ittzdevin,joy,0.449
4428,4428, And you as well! cherebork MelissaJoyRD SarahKoszykRD eat4performance rustnutrition,joy,0.444
4429,4429, A cheerful sloth annotated old books about a very good man then the gods ended,joy,0.442
4430,4430," chenaidavid easy, breezy, beautiful rasta",joy,0.44
4431,4431, Accept the challenges so that you can feel the exhilaration of victory. -George S.,joy,0.44
4432,4432," When we give cheerfully and accept gratefully, everyone is blessed. Â»Maya Angelou DrMayaAngelou",joy,0.44
4433,4433," The human race has one really effective weapon, and that is laughter. -- Mark",joy,0.44
4434,4434," IndieWire cinemaeyehonors was incredible, tho I think it's more of an film than about",joy,0.44
4435,4435, A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better,joy,0.44
4436,4436, OilersFanSean yup I feel dirty,joy,0.44
4437,4437, Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently:,joy,0.44
4438,4438," Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully.",joy,0.44
4439,4439," JoshuaLenon I trust you know that I appreciate your willingness to explain the details, and my attempt at levity is just that.",joy,0.44
4440,4440, Check out this Robocoq 301,joy,0.44
4441,4441, A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better,joy,0.438
4442,4442, i'm doing laundry and watching that 70's show with a bunch of strangers.,joy,0.438
4443,4443, The neighbor dancing in the Clayton Homes commercial is,joy,0.438
4444,4444," DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of",joy,0.438
4445,4445, It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up,joy,0.438
4446,4446, buzzlightbeard2 If you don't love yourself... Honesty is the best policy,joy,0.438
4447,4447, philjame5 spoke_bros wow! that looks,joy,0.438
4448,4448," So is cheerfulness, or a good temper, the more it is spent, the more remains. Ralph Waldo",joy,0.438
4449,4449, smoothkobra after such a heavy 2 days this has given much needed levity. Thanks,joy,0.438
4450,4450, Never make a when you're and never make a when you're,joy,0.438
4451,4451, Evening all. Don't forget it's TONIGHT,joy,0.438
4452,4452, A decent sleep makes Kurt a happy soldier. Spit polish the converse men. chests out and baseball caps at a jaunty,joy,0.438
4453,4453, I in following your statutes as one rejoices in great riches. -Psalm 119:14,joy,0.434
4454,4454," â€œDonâ€™t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans",joy,0.433
4455,4455, i'm doing laundry and watching that 70's show with a bunch of strangers.,joy,0.42
4456,4456," I think what 2016 to really needs to round it out is a cthulhu4america vs smod2016 twitter debate. End on something joyful, ya",joy,0.42
4457,4457," I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the",joy,0.42
4458,4458, I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish,joy,0.42
4459,4459, Twitter is a font of endless,joy,0.42
4460,4460, tunaeP_ cheer,joy,0.42
4461,4461, He maketh the woman to keep house to be a mother of children Praise ye the Lord,joy,0.42
4462,4462, Watch this amazing live.ly broadcast by arbitraryvlog,joy,0.417
4463,4463, PeanutRD MelissaJoyRD SarahKoszykRD eat4performance rustnutrition jenhaugen hey is the word I just picked 4 my biz,joy,0.417
4464,4464," doubtcaspar babe :(( remember I'm ALWAYS here if u need a little cheering up or talk, ily",joy,0.417
4465,4465, Hank_nsno RonaldKoeman cheering and clapping I,joy,0.417
4466,4466, Decide to stop being afraid. To just stop. What are you now free to do?,joy,0.417
4467,4467," create richness liveliness in our society, continues through educational social benefits, and only ends with the",joy,0.417
4468,4468," Hey u never know, Channel 4's version of might actually be quite good. A few adverts aren't the end of the",joy,0.417
4469,4469, melsey6 oh good girl hope she is,joy,0.417
4470,4470, Not my fault if I'm more observant than you thought of me to be ! I'm not sorry,joy,0.417
4471,4471, Top seed Johnson chases double delight at Tour,joy,0.417
4472,4472," incetown, age 23, joyful, elevated in hope with",joy,0.417
4473,4473, 88Palouseriver ABC NRA I rejoice everything time some moron is taken out of the genetics,joy,0.417
4474,4474, delon03 can you at least just walk past her and break out into,joy,0.417
4475,4475, Day 3 of - listening to the sound of the chopper working it's way closer to home at mountaindairy makes me .,joy,0.417
4476,4476, I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an,joy,0.417
4477,4477, CazuaL_WeaR ScottInSC looks like a book shaped like a gun to me,joy,0.408
4478,4478, I am always ready to,joy,0.407
4479,4479," The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov",joy,0.407
4480,4480, Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly,joy,0.406
4481,4481," Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism",joy,0.404
4482,4482, has messed with my mind now I'm anticipating the next episode with,joy,0.404
4483,4483, Now I'm back at wxpnfm and am elated to record mannequinpussy fucking shit up in our studio this,joy,0.404
4484,4484, The Quarterback' wrecks me every time..,joy,0.4
4485,4485," A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert",joy,0.4
4486,4486, Watch this amazing live.ly broadcast by matt.boss,joy,0.4
4487,4487," A cheerful heart is good medicine, but a crushed spirit dries up the bones -Proverbs",joy,0.4
4488,4488, TheNotoriousMMA looking like MIckeyRourkeFP in his,joy,0.4
4489,4489, I see I'll be hovering over the block button today with much,joy,0.4
4490,4490, Am I watching or Zoolander ?,joy,0.4
4491,4491, i started glee from the beginning n i'm crying they were such babies i love my,joy,0.4
4492,4492, Decide to stop being afraid. To just stop. What are you now free to do?,joy,0.4
4493,4493, has messed with my mind now I'm anticipating the next episode with !,joy,0.4
4494,4494, You have to find a way to top yourself.,joy,0.396
4495,4495," You know, you're pro-actively playful. You want to press your boobs into my face, Tatenashi. I'm not saying no, though.",joy,0.396
4496,4496, lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with,joy,0.396
4497,4497, veggiesausage that happens...u will be ok tomorrow cheer it up..Don't give up no no,joy,0.396
4498,4498," Update: I have yet to hang out with MisElizaJane, but I'm still",joy,0.396
4499,4499, â€œThe essential Saltes of Animals may be Arkhamâ€™s large outfit from any effects he I rejoice that you continue in,joy,0.396
4500,4500, warmneutrals 'passenger in car next to u cheerfully asks for a cigarette and then,joy,0.396
4501,4501," EtherealMystic_ - felt like he couldn't control â€” and here she was, giving so much of herself, selflessly pleasing him. His groans were",joy,0.396
4502,4502, TChudhry fasiranjha lol ur caste. even if the whole village dies.. a massali like you cant be a chaudhry:) so cheer up massali,joy,0.396
4503,4503, will i ever get the nerve to quit the restaurant ??? find out tonite on,joy,0.396
4504,4504," Heaven is rejoicing because they've gained an angel, the Keifer family are in my prayers",joy,0.396
4505,4505, DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading.,joy,0.396
4506,4506," My boss likes to stand in my office smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell",joy,0.396
4507,4507, Cross Party Group on Crofting meeting tonight in ScotParl. Suspect it's going to be a lively,joy,0.396
4508,4508, Watch this amazing live.ly broadcast by brooks_swaggysquad,joy,0.396
4509,4509, Riggs dumb ass hell lolol,joy,0.396
4510,4510, footballmcd agreed. Memphis looks lively,joy,0.395
4511,4511, Hey NASCAR fans. Are you going to the race in Loudon this weekend? Why not stop by New Day Diner for a great hearty breakfast before you,joy,0.385
4512,4512," Had a coworker look at her phone and say, cheerfully, 'oh look, Kap's getting death threats now.' Then she goes to say the 49ers",joy,0.385
4513,4513," Hey u never know, Channel 4's version of might actually be quite good. A few adverts aren't the end of the world.",joy,0.384
4514,4514, the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode,joy,0.383
4515,4515, â€œSet a goal to achieve something that's so big so exhilarating that excites you scares you at the same time.â€ â€•,joy,0.383
4516,4516, zinabukvic_ cheer,joy,0.38
4517,4517," My two older boys were elated, my toddler was terrified. I have pics of his poor little face peeping through the hole in the",joy,0.38
4518,4518, SoCalValerie this one was Apples attempt to make muslims happy,joy,0.38
4519,4519, Tom Phillips being all jovial at the start of this week's show when Joe is strutting out after that video package is quite the,joy,0.38
4520,4520, Bring back the heyday,joy,0.38
4521,4521," At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely",joy,0.38
4522,4522, Blake lively is,joy,0.38
4523,4523," every time a new Anthony Weiner revelation breaks, Bill Clinton says a prayer of thanks that texting/DMing didn't exist in his",joy,0.375
4524,4524, finkowska just rejoice if you get paid for,joy,0.375
4525,4525, her; i want a playful relationship me; *kicks her off the,joy,0.375
4526,4526, about our is our greatest the Talk about ur,joy,0.375
4527,4527, When your rewatching glee and break down in tears all over again.,joy,0.375
4528,4528,nan,joy,0.375
4529,4529, Tip 5: Don't worry about pleasing everyone.,joy,0.375
4530,4530," finkowska PigletParker they happen. I expect your thumbs were all over the place in glee, interpreting my double",joy,0.375
4531,4531, Go follow â™¥Amynicolehill12 â™¥,joy,0.375
4532,4532, Devilligan It's a beautifully sincere balancing act of grief and,joy,0.375
4533,4533, AllredMD KerryCallen thismanthispete Kirby's Black Panther in a cool animated,joy,0.375
4534,4534, Bookselenaxxx Hustler Bookselenaxxx Hustler hot pussy unappetizing that,joy,0.375
4535,4535," Cover it up with a smile, maybe it'll get",joy,0.375
4536,4536, Currently listening to ScottFoxonair KatCallaghan Z1035Toronto podcasts!! Can you guys please move to ?,joy,0.365
4537,4537, FoRDaYS14 chewing what?,joy,0.365
4538,4538, Laudrup and his evil white companions,joy,0.36
4539,4539, My ukulele bag has fallen apart. WELLL AT LEAST my life hasn't yet!!,joy,0.36
4540,4540," JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early",joy,0.36
4541,4541," The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov",joy,0.36
4542,4542," elena_yip My random guesses for you! A potential Amelie, Kenneth of 30 Rock (but YA instead of TV) maybe w/ the optimism of Lara",joy,0.36
4543,4543," SloanTheOtaku Betelgeuse/Sloth was lively, dedicated and tenacious, Regulus/Greed is humbly content and Ley/Gluttony is starving",joy,0.36
4544,4544, Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the,joy,0.36
4545,4545, GNRailUK There's gonna be street parties when you lot leave. Spontaneous rejoicing.,joy,0.36
4546,4546, iamnotatwit Or did I lie and cut 5 years off my age to be young and spry and hire-able in Hollywood?,joy,0.36
4547,4547," CohenDS Yell, 'Bye, garbage!' cheerfully after",joy,0.36
4548,4548, what happened to,joy,0.36
4549,4549, Love how cheerful that woman is about storing someone else's furniture for an eternity. I'd have sold it by now.,joy,0.36
4550,4550," â€¢Days!' He was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumpingâ€¢",joy,0.36
4551,4551, theÂ LordÂ turn his face toward you and give you peace. Numbers 6:26,joy,0.354
4552,4552, Be free and open and breezy! Enjoy! Things won't get any better so get used to,joy,0.354
4553,4553, Lil reminder that my private account is a delight of shittalking and occasionally NSFW stuff!,joy,0.354
4554,4554," every day i have to think in my mind will this be pleasing to God. my decision making, the way i react, treat ppl, speak, am i pleasing",joy,0.354
4555,4555," Trying to loveee somebody, just wanna love somebody right now, guess there's just no pleasing",joy,0.354
4556,4556, Follow me in instagram 1.0.7,joy,0.354
4557,4557, don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music,joy,0.354
4558,4558," Athenian: When mirth is the order of the day, he ought to be honoured most who gives most mirth to the greatest number",joy,0.354
4559,4559," The birds chirp , the sun shines and the wind chimes chime. There was once a smile on this",joy,0.353
4560,4560, rantking just adding a little,joy,0.352
4561,4561, FoRDaYS14 chewing what?,joy,0.352
4562,4562," MerenthaProphet - the Hunter in this way, content and joyous in simple, domestic bliss? I cannot wait for word of who you truly are to",joy,0.349
4563,4563," _haye_ optimism is he'll lose, that's actually a compromise",joy,0.346
4564,4564, Misery loves company. The church ought to be a place where it finds none. -Pastor Kris Theobald,joy,0.346
4565,4565, BrightPigSEO BrightPigSEO we provide dignified and professional funerals at prices families can afford clients,joy,0.345
4566,4566, about our is our greatest the about ur,joy,0.34
4567,4567, going to the doctor on so many levels but least I can go sleep with a just watched on live,joy,0.34
4568,4568, Do not truck the delight; delight the,joy,0.34
4569,4569, Blancalanka96 thought it'd be fun and it is not fun but on the bright side I don't have to fight for,joy,0.34
4570,4570, Miami proficiency is like pleasing by what name miami beaches:,joy,0.34
4571,4571, suavecitamay sparkling water is nice you know I tried it the other,joy,0.34
4572,4572, gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need,joy,0.34
4573,4573, Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime.,joy,0.34
4574,4574, Pinterest one dessert... Next thing you know your pinning how to make 27 different visually pleasing mouth watering never gonna make,joy,0.34
4575,4575, I'm worried someday I'll be yelling at my kids and they'll be confused about if or not I'm being serious I'm too damn,joy,0.34
4576,4576, PeteSpencer007 Are you always so relentlessly positive? Your constantly cheerful optimistic disposition starts to grate after a,joy,0.34
4577,4577," Mind if I tag along?' She asked cheerfully, sweeping a lock of hair behind her ear. 'I want to see if you've really got â€¢",joy,0.34
4578,4578, Pre-prepare direction plays hale and hearty situation an in child's evolvement:,joy,0.34
4579,4579, only time I am ever cheering for you,joy,0.34
4580,4580, JackCurryYES he's just lucky...bad is,joy,0.333
4581,4581, Being playful as,joy,0.333
4582,4582, Final night shift coming up. I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the,joy,0.333
4583,4583, ColMorrisDavis rolling_2 realDonaldTrump pbump He's jubilant to hear the word that he probably uses in secret heard out,joy,0.333
4584,4584," blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no?",joy,0.333
4585,4585," I love when my dog is playful, but he really just scratched my face while flailing his paws in excitement and almost tore my nose ring",joy,0.333
4586,4586, fillegrossiere PeasParsley tombrodude bobs burgers is an animated show. Maybe Bob looks like him. They would cast him based on voice,joy,0.333
4587,4587, I take a strange delight from seeing mark Hughes,joy,0.333
4588,4588," MalYoung AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard",joy,0.333
4589,4589, On the bright side with YouTube heroes leafy will finally get,joy,0.327
4590,4590," myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is",joy,0.327
4591,4591," colmjoconnor well it was after my heyday too I'm afraid, I was expecting 1st baby I reckon. Now aged 15 *gulps* I'm so old",joy,0.327
4592,4592, KMunie7 KaranEsch Helluva lot more animated than they were for the actual game,joy,0.327
4593,4593, backed pats -2.5 10/11 just before,joy,0.327
4594,4594, backed pats -2.5 10/11 just,joy,0.32
4595,4595, Loading mirth out to be trusted websites:,joy,0.32
4596,4596, FOXTV did you use the warblers set from glee on the BONESonFOX episode about the acapella college,joy,0.32
4597,4597," If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' -Sherlock",joy,0.32
4598,4598," GKN so lively as well, mad",joy,0.32
4599,4599," AdamCimmering Boro are at the OS before then, they could give the stewards a good work out. Chelsea will get about 8k, will be",joy,0.32
4600,4600, JackCurryYES he's just lucky...bad is,joy,0.32
4601,4601, i mean i guess most of the mean ones are treated as like playful but i want to support yoosung without dating him,joy,0.32
4602,4602, Method into thin out assault corridor thine liveliness:,joy,0.32
4603,4603, niceoneWern Alotta_Pain the gleesome,joy,0.32
4604,4604," eachus At least he's willing to discuss, better than most. That and keep the insults light with occasional levity or creative",joy,0.32
4605,4605," flutterpolitely she is from the heyday 80's -could go either way, writing should be stronger but don't know who will be sacrificed",joy,0.32
4606,4606, Stack up with porthole under way heyday through worthy of faith bull's-eye transportation services:,joy,0.32
4607,4607, i bet dat dog eating name brand cheerios. cant relate. i eat cheery,joy,0.312
4608,4608, Well look at the bright side. You found a use for that rope,joy,0.312
